,t_stat,p_val
"[59,246]",2.2720026644882125,0.023153701601341725
"[60,61]",-4.11227308239357,4.018288105492296e-05
"[60,62]",-3.366949348899434,0.0007691940978183916
"[60,63]",-4.4755536274914345,7.892293015778486e-06
"[60,64]",-3.4525253108658194,0.0005627064504999092
"[60,65]",-13.3523707356419,1.3515636779120273e-39
"[60,66]",-9.45903658754021,5.891188338023635e-21
"[60,67]",-13.65085246394622,2.9356740757915006e-41
"[60,68]",-14.339520459513324,3.220693891927559e-45
"[60,69]",-3.397516144151025,0.0006884706803233153
"[60,70]",-1.4381492098405777,0.15049137712834784
"[60,71]",-6.319903292052395,2.9871891757956843e-10
"[60,72]",-6.779816276979237,1.4316881047500152e-11
"[60,73]",-5.4318511928795985,6.002572214156947e-08
"[60,74]",-5.428043111406459,6.130811722246088e-08
"[60,75]",-7.6988795978688165,1.8262529279060667e-14
"[60,76]",-6.77141986656057,1.5160341222814468e-11
"[60,77]",-7.410417066450836,1.610058144056289e-13
"[60,78]",-8.054234250521898,1.124387029430919e-15
"[60,79]",-8.207020175327921,3.271730033873707e-16
"[60,80]",-7.75095623101776,1.2227160105701311e-14
"[60,81]",-8.072954248230232,9.676758967446072e-16
"[60,82]",-8.260862131069684,2.1067290912371832e-16
"[60,83]",-10.729077750239624,2.119653245474295e-26
"[60,84]",-9.010694514477123,3.474057335336052e-19
"[60,85]",-5.536044928510918,3.348421058990907e-08
"[60,86]",-6.744547031828335,1.82004697535706e-11
"[60,87]",-10.197659917916473,4.793441226152093e-24
"[60,88]",-9.126359607973193,1.234969243743586e-19
"[60,89]",-7.703297903575781,1.7653095632871957e-14
"[60,90]",-6.941061897671986,4.708223670461451e-12
"[60,91]",-5.867731786979863,4.8781547378001146e-09
"[60,92]",-5.802654478728048,7.177060075992759e-09
"[60,93]",-7.277871791223998,4.264783532257916e-13
"[60,94]",-4.341602486675473,1.4591728865857614e-05
"[60,95]",-8.777529605838161,2.6926142681065127e-18
"[60,96]",-7.226670110203239,6.186072618419174e-13
"[60,97]",-3.4369568966115445,0.0005959351351308188
"[60,98]",-6.124273060287447,1.0240465030530359e-09
"[60,99]",-6.82767927810035,1.0317746704400799e-11
"[60,100]",-8.494960848031948,3.012483119345577e-17
"[60,101]",-4.41163143940887,1.0604394187578573e-05
"[60,102]",-6.939728238958707,4.752206182161537e-12
"[60,103]",-6.087807745404458,1.2832881677080107e-09
"[60,104]",-6.424333255754534,1.5249033321528408e-10
"[60,105]",-3.829111412855342,0.00013111842883351698
"[60,106]",-4.20633420134042,2.6680595107926546e-05
"[60,107]",-6.943848073059106,4.617623134881108e-12
"[60,108]",-8.161597357857932,4.733136814638732e-16
"[60,109]",-1.76201672343946,0.07816376234103434
"[60,110]",-1.647978143426437,0.0994572046996388
"[60,111]",-4.718416262228496,2.480698097716575e-06
"[60,112]",-3.6144219075358768,0.00030574458276888777
"[60,113]",-2.545989651276015,0.010944226932161853
"[60,114]",-4.391758443077802,1.1615227829489608e-05
"[60,115]",-3.1103322495921564,0.0018855371319046578
"[60,116]",-2.170902706034351,0.030013206777747208
"[60,117]",0.433629408482041,0.6645873639848753
"[60,118]",0.38674223068320845,0.6989732551647871
"[60,119]",-3.358972987312549,0.0007916600609717532
"[60,120]",-2.6849057565237078,0.007293159576989277
"[60,121]",-8.124298345460195,6.4005763211185265e-16
"[60,122]",-7.6690406283539,2.2956271027428602e-14
"[60,123]",-6.2368192830894085,5.063041876837686e-10
"[60,124]",-7.491379102756242,8.80904092060354e-14
"[60,125]",-3.223005451548206,0.0012815111266035151
"[60,126]",-4.274680293188615,1.9710860534517016e-05
"[60,127]",-4.148839061504317,3.430306817325926e-05
"[60,128]",-3.0256099072127505,0.0025014372407756442
"[60,129]",-4.278736883371421,1.935714122378011e-05
"[60,130]",-4.648456794943028,3.482068359840884e-06
"[60,131]",-6.308736104273446,3.207940314996849e-10
"[60,132]",-7.097822350782496,1.5601463141498702e-12
"[60,133]",-3.9863778987585365,6.861694731582322e-05
"[60,134]",-4.529562734954185,6.130732800202058e-06
"[60,135]",-4.084513585527643,4.5272821595205636e-05
"[60,136]",-4.8320464388225135,1.4161650140737067e-06
"[60,137]",-6.207466240877622,6.091076946717245e-10
"[60,138]",-4.734092683524769,2.2977382155951455e-06
"[60,139]",-3.5128969225250963,0.00044950166248132885
"[60,140]",-4.227422959554043,2.431233200456955e-05
"[60,141]",-2.7269352544727394,0.006428086536544144
"[60,142]",0.4233658473191069,0.6720573539551582
"[60,143]",-8.088436179197059,8.545019438349535e-16
"[60,144]",-5.865860679507316,4.93288784544697e-09
"[60,145]",-2.0221479894813728,0.04324569917065486
"[60,146]",-1.5061124949108797,0.13213888444615524
"[60,147]",-2.292600234003244,0.021936863837088916
"[60,148]",-2.2532664169169374,0.024311084772415517
"[60,149]",-3.686665128401335,0.00023105582660089215
"[60,150]",-4.615171491230996,4.085064577597408e-06
"[60,151]",-1.6465570499227324,0.09974919477890087
"[60,152]",-2.1686184308770025,0.03018650556407474
"[60,153]",-5.117415974728814,3.2837568130978566e-07
"[60,154]",-4.425952055751504,9.928682953853386e-06
"[60,155]",-10.346107507835592,1.081410741778582e-24
"[60,156]",-10.93209156685515,2.5005324993961694e-27
"[60,157]",-6.426237146815843,1.506180724236004e-10
"[60,158]",-6.737446861853833,1.9098755830420184e-11
"[60,159]",-6.766499945132204,1.5676994856951154e-11
"[60,160]",-7.788892830041912,9.114029797104089e-15
"[60,161]",-16.268217453992847,3.398572210247946e-57
"[60,162]",-16.718016927012602,3.5935815622537134e-60
"[60,163]",-10.03426921168457,2.4125629205994827e-23
"[60,164]",-11.16634668365648,2.0290299976311244e-28
"[60,165]",-1.8181673518151786,0.06913379785746328
"[60,166]",-3.2211612348046965,0.0012897588882000988
"[60,167]",0.46438732309657077,0.6424024661015155
"[60,168]",1.1725051046873523,0.2410832689801185
"[60,169]",-1.2737491563240708,0.2028466039984483
"[60,170]",-2.83853080894266,0.0045612889738654745
"[60,171]",-8.691030166480425,5.683271611360781e-18
"[60,172]",-9.040388379392528,2.6670321746280266e-19
"[60,173]",0.06782426606923761,0.9459298450046432
"[60,174]",-2.2851262447640086,0.022371811113881167
"[60,175]",-3.739056518363648,0.0001880082941150585
"[60,176]",-1.9122096167599723,0.05594021655322512
"[60,177]",2.4378241816824007,0.014831075745611853
"[60,178]",-0.7552497828787101,0.4501557685304648
"[60,179]",-0.007007678419541441,0.9944091725061681
"[60,180]",0.9853525827952208,0.3245268302697055
"[60,181]",-7.17264144243222,9.13477589931774e-13
"[60,182]",-5.719757529741655,1.166928357954329e-08
"[60,183]",-2.802497546935542,0.005101962951661939
"[60,184]",-1.9804456418008827,0.04774062046549662
"[60,185]",-4.9749953142778995,6.875835442074714e-07
"[60,186]",-1.1544617850576093,0.24839875030873523
"[60,187]",-2.1714524794164003,0.029971625642576452
"[60,188]",1.1488883483677441,0.2506895304991666
"[60,189]",-4.59644006952908,4.467175942595892e-06
"[60,190]",-4.594079280527106,4.517698835959697e-06
"[60,191]",-3.2192493131433753,0.0012983611713498838
"[60,192]",-3.598664831238999,0.00032479494008032635
"[60,193]",-4.116084297625097,3.952803164116723e-05
"[60,194]",-4.4066793251731005,1.0848116174835282e-05
"[60,195]",-2.9239743018968825,0.0034806600699358583
"[60,196]",-3.540423295940251,0.0004052882333035643
"[60,197]",-2.6444411658039457,0.008223325173560477
"[60,198]",-3.719180622006267,0.00020336546230236935
"[60,199]",-4.5144889277743925,6.580317412870276e-06
"[60,200]",-4.707169896422792,2.620489714258372e-06
"[60,201]",-7.244118094264415,5.451223213719765e-13
"[60,202]",-8.046638019118035,1.1948871500656317e-15
"[60,203]",-3.102165964688597,0.0019381727825778774
"[60,204]",-2.1521973775774574,0.03145780974942912
"[60,205]",-4.28066277075124,1.9191336345913143e-05
"[60,206]",-5.832110510073994,6.029192194320975e-09
"[60,207]",-4.507344262259401,6.8042750173831364e-06
"[60,208]",-4.775432870201724,1.8753098020224678e-06
"[60,209]",-5.089554833261507,3.8002472406311017e-07
"[60,210]",-6.062036511240193,1.504039562879941e-09
"[60,211]",-2.2249111102854897,0.026158005072074837
"[60,212]",-3.3013147959075444,0.0009730922710058688
"[60,213]",-3.667245969334755,0.00024924273710866165
"[60,214]",-7.126545137787195,1.2711319498028638e-12
"[60,215]",-10.233771377123988,3.342951768727985e-24
"[60,216]",-9.064597897503395,2.148648706491548e-19
"[60,217]",-10.54192596328978,1.471957425718508e-25
"[60,218]",-12.038423782632407,1.1562384335103482e-32
"[60,219]",-3.9477994575077098,8.06029714811427e-05
"[60,220]",0.9562013469577979,0.3390441298965844
"[60,221]",3.1671905196212222,0.0015539584024364128
"[60,222]",2.5728026150300076,0.010133403054805644
"[60,223]",6.037570763455863,1.7476359717954543e-09
"[60,224]",3.5300579402174432,0.0004214372387969994
"[60,225]",1.3194388097008705,0.1871186518796653
"[60,226]",1.463550424106038,0.14341692028874484
"[60,227]",-0.9893595081118965,0.3225635087987401
"[60,228]",-2.6244010430258253,0.008722201302627325
"[60,229]",2.1924628742959853,0.02841924285889688
"[60,230]",1.7008452024873784,0.08907107363097667
"[60,231]",4.125623574951076,3.793311163186634e-05
"[60,232]",4.7459191239824,2.168364152805699e-06
"[60,233]",1.4526375312174258,0.14642433799270094
"[60,234]",-2.811813279409113,0.004956890184439979
"[60,235]",-4.751068775484436,2.1142441573453595e-06
"[60,236]",-7.36406629335905,2.2677349738507716e-13
"[60,237]",3.4113960919190256,0.0006544802064595129
"[60,238]",1.619911118278219,0.10535178843298953
"[60,239]",-1.582681898994111,0.11359469519003076
"[60,240]",-1.6342740174291768,0.10230157112079527
"[60,241]",-1.7733148752849435,0.07627345806511951
"[60,242]",3.2220247747490642,0.0012858908551779372
"[60,243]",3.754160535864505,0.00017707468633367486
"[60,244]",3.1520218166581326,0.001636721284786579
"[60,245]",-3.09309160976076,0.0019982423778690406
"[60,246]",2.845019626621539,0.0044696338338098196
"[61,62]",-9.708049676904714,5.6561039135961335e-22
"[61,63]",-0.0474649052940404,0.9621457188316067
"[61,64]",0.34752006788344264,0.728223936655894
"[61,65]",-1.3669515743883889,0.17173833913837744
"[61,66]",-3.3849655095510647,0.000720612039906075
"[61,67]",0.569225371819487,0.5692439187575755
"[61,68]",0.9521205922318526,0.34110910954789153
"[61,69]",0.4317617585270841,0.6659442197531973
"[61,70]",-0.053765588385846316,0.9571253466290397
"[61,71]",-6.459757862494154,1.2110784553491537e-10
"[61,72]",-6.958705939850961,4.162598977552671e-12
"[61,73]",-6.4344931960246425,1.4275592644419994e-10
"[61,74]",-9.157238670321696,9.350647634904111e-20
"[61,75]",-2.436058130294898,0.014903544081121815
"[61,76]",-4.723317226312723,2.4220459465980886e-06
"[61,77]",-4.332268814676195,1.5220580663132035e-05
"[61,78]",-6.323980556080556,2.9103478363858716e-10
"[61,79]",-3.1058059629430805,0.0019145466914278304
"[61,80]",-2.4091232178835535,0.016048117081372052
"[61,81]",-0.49471876803025416,0.6208332632324844
"[61,82]",0.5694526785432394,0.5690897091710643
"[61,83]",-3.245309503050957,0.0011855456058262623
"[61,84]",-2.2152098347696136,0.02681716793356302
"[61,85]",-1.5778808275974685,0.11469372054339073
"[61,86]",-0.6039594668139491,0.545914220808936
"[61,87]",-2.352675161903694,0.018700294638748467
"[61,88]",-1.3320269153528979,0.18294801539811084
"[61,89]",-5.27112261546186,1.4476280164946532e-07
"[61,90]",-3.3567398820141294,0.0007980580587993544
"[61,91]",0.6307152921963735,0.5282725995083
"[61,92]",0.5465340703797781,0.5847377068183814
"[61,93]",-3.4262861992231692,0.0006197560770274448
"[61,94]",-0.7133026556125279,0.4757115029782807
"[61,95]",-1.6894262744058728,0.0912370442811786
"[61,96]",-1.3100014382031484,0.19029117546408117
"[61,97]",0.5768117471166725,0.5641079807311504
"[61,98]",1.8053668045826303,0.07111304669981329
"[61,99]",-0.8639484214917078,0.38768221442157136
"[61,100]",-0.7770978742596382,0.4371595661671188
"[61,101]",-1.2115571867841282,0.22577309804349346
"[61,102]",-2.345938103680424,0.019041143707304555
"[61,103]",-0.9025499551553252,0.3668340252843053
"[61,104]",-1.582546089410867,0.11362566924188768
"[61,105]",2.0766761809505945,0.03791259967497005
"[61,106]",0.11158407260458604,0.9111603332698841
"[61,107]",0.19925954244084265,0.842072626480117
"[61,108]",-0.16205292761836956,0.8712746010986626
"[61,109]",-0.0857761055599347,0.9316498701740292
"[61,110]",-1.1898576997597952,0.23419228332705427
"[61,111]",0.8569337089012542,0.3915469164469154
"[61,112]",2.695360937599751,0.007068718360256566
"[61,113]",1.924489173040576,0.0543835585858482
"[61,114]",1.6484191803984911,0.09936672430729672
"[61,115]",1.9715405753942299,0.04874973783443057
"[61,116]",-0.5563414456509598,0.5780171025949259
"[61,117]",0.8847330141321355,0.3763683859749214
"[61,118]",-0.38368434454111155,0.7012383940114184
"[61,119]",0.40865672899024014,0.6828194603957813
"[61,120]",2.1325222149705687,0.03304130782693446
"[61,121]",-2.0071322221855503,0.04482114095605285
"[61,122]",-0.8307275486132171,0.40619071937608553
"[61,123]",-1.3523103291187177,0.17637344348217246
"[61,124]",-3.0095075672434866,0.0026375177201558133
"[61,125]",1.264782297273552,0.206043239634127
"[61,126]",-0.024565543066901847,0.9804030646049721
"[61,127]",0.6232531387680176,0.5331634526955478
"[61,128]",1.6456278124072607,0.0999404935128625
"[61,129]",-0.002337567908220344,0.9981350408452225
"[61,130]",-0.9331892281395411,0.350794025664908
"[61,131]",-4.665773118149927,3.20312089558602e-06
"[61,132]",-6.9933866908264415,3.2647653312691834e-12
"[61,133]",1.2261040260747758,0.22025147313242088
"[61,134]",0.09981852063745413,0.9204947762979041
"[61,135]",1.2831151038164283,0.1995464474128722
"[61,136]",1.6582717605641037,0.09736250767666352
"[61,137]",1.0775417569918517,0.2813210802449415
"[61,138]",3.175750228609057,0.00150897451455194
"[61,139]",-0.46036022094116136,0.6452895599054242
"[61,140]",-0.6725771952231842,0.5012658033935578
"[61,141]",1.3906952801015982,0.16441639657047133
"[61,142]",4.144973670983081,3.4883646693364344e-05
"[61,143]",0.27098593770232876,0.7864196596487685
"[61,144]",2.192217709946452,0.028436949725077577
"[61,145]",-5.033791382479168,5.079628110301449e-07
"[61,146]",-5.115488520027576,3.317188225197749e-07
"[61,147]",2.3854786923098983,0.01711587084831965
"[61,148]",3.1772190155384656,0.0015013773197777448
"[61,149]",-0.3472576933857925,0.7284210037631615
"[61,150]",0.44981635371943585,0.6528739143846146
"[61,151]",-0.3573203308761764,0.7208760246028925
"[61,152]",0.18875094223910047,0.8503002210115731
"[61,153]",2.131164426004223,0.03315306003221512
"[61,154]",3.517648432740338,0.00044156138398761247
"[61,155]",0.43692635067240015,0.6621948053182078
"[61,156]",-1.4568470519225922,0.1452585926916968
"[61,157]",-3.3735368333531226,0.0007510880301995109
"[61,158]",-4.656953089752173,3.3424092968892192e-06
"[61,159]",-1.958457842373583,0.050264719473909314
"[61,160]",-3.2855355359702365,0.0010290713998904037
"[61,161]",-6.408532094020392,1.689325802652145e-10
"[61,162]",-5.891689181960664,4.2275200840399595e-09
"[61,163]",-10.061890350382154,1.8389319032662018e-23
"[61,164]",-10.538455055193577,1.5253736008605397e-25
"[61,165]",1.7345814869622331,0.08291309284221003
"[61,166]",-1.7146178625472586,0.0865139866533834
"[61,167]",-1.4424191138475544,0.14928391081547285
"[61,168]",-2.7322906335784105,0.006324766844250426
"[61,169]",-3.9046102282514226,9.636261188601267e-05
"[61,170]",-6.621359561590429,4.170357354997466e-11
"[61,171]",-8.938291498088546,6.596440834729858e-19
"[61,172]",-8.345658017630134,1.0475618825605587e-16
"[61,173]",-6.549815192478573,6.706041952657236e-11
"[61,174]",-10.078747884252106,1.557598485545172e-23
"[61,175]",1.388404289567154,0.16511245515081266
"[61,176]",2.9964674950476606,0.002752643972091353
"[61,177]",8.41168063164826,6.052482989413149e-17
"[61,178]",5.1251992513175235,3.152037179549145e-07
"[61,179]",0.840236159341893,0.4008399607027716
"[61,180]",-2.6184644231004013,0.008875094454130462
"[61,181]",-1.531800070769152,0.1256725158543927
"[61,182]",-0.9306656908164301,0.35209806676834055
"[61,183]",-4.753697818983275,2.0871172182683865e-06
"[61,184]",-3.839001066793161,0.0001259722679196176
"[61,185]",-1.3232843535752659,0.18583717785749015
"[61,186]",1.6220679443683101,0.10488919433169382
"[61,187]",4.136002412748647,3.626731199344148e-05
"[61,188]",5.593791390791772,2.4122963464335043e-08
"[61,189]",0.11685307134069234,0.906983959988243
"[61,190]",1.4891421425457612,0.1365503691679833
"[61,191]",0.6787507449013241,0.4973458288722401
"[61,192]",0.7230980102486968,0.4696735288608769
"[61,193]",2.4876061439639905,0.012912121746559072
"[61,194]",1.466732425975595,0.14254899935183168
"[61,195]",-0.35904869696220887,0.7195828007224676
"[61,196]",-1.491743863915477,0.1358667596512707
"[61,197]",-0.06492915905072086,0.9482345371884655
"[61,198]",-0.05330520327565269,0.9574921254068292
"[61,199]",0.20957213327771615,0.8340152265894194
"[61,200]",-0.5151242008520988,0.6065024926913472
"[61,201]",-0.6736653665618301,0.5005736684313571
"[61,202]",-1.8723732083913665,0.06124785801540141
"[61,203]",3.636425322794014,0.00028088844697112843
"[61,204]",4.507549501015209,6.797741021482387e-06
"[61,205]",2.592195162768952,0.009580774019121422
"[61,206]",0.6287217592573746,0.5295769614768587
"[61,207]",-2.5994501299139245,0.00938104258561437
"[61,208]",-2.23998693464372,0.025161471737959563
"[61,209]",-1.1747471049129434,0.24018498574780256
"[61,210]",-0.6509959741589005,0.5150967205908614
"[61,211]",1.1241086295668075,0.2610528726615291
"[61,212]",0.32372486717778204,0.7461679017928298
"[61,213]",-2.9460517731810585,0.0032422546417063556
"[61,214]",-5.604614527367742,2.2677102069237834e-08
"[61,215]",-2.1793369352236707,0.02938072708356605
"[61,216]",-1.9389491726579433,0.05259701388842599
"[61,217]",-5.03725732191454,4.989262592162477e-07
"[61,218]",-6.334820063756779,2.7153333271979507e-10
"[61,219]",1.2134305630540627,0.22505651513390643
"[61,220]",3.2459340134970303,0.0011829567719137042
"[61,221]",0.5083953264776359,0.6112118443337257
"[61,222]",0.8221525682929766,0.4110524942024304
"[61,223]",7.013917703771805,2.825908616150605e-12
"[61,224]",4.956992026523278,7.538855261081385e-07
"[61,225]",0.17609725479675972,0.8602288932960455
"[61,226]",0.003421068817943962,0.9972706046520426
"[61,227]",3.3278158866938967,0.0008853827817369115
"[61,228]",1.9030606750885275,0.05712399917682263
"[61,229]",1.8760527847495088,0.060740727293595184
"[61,230]",2.206476222373837,0.02742280731075642
"[61,231]",8.139752847238535,5.649099324933768e-16
"[61,232]",8.296163186548933,1.5763020151819557e-16
"[61,233]",1.2878338756445025,0.19789869838578025
"[61,234]",-5.885243656021728,4.393746936897503e-09
"[61,235]",-2.5612095514908635,0.01047717087074959
"[61,236]",-6.596288136686,4.928360058008087e-11
"[61,237]",7.793982982433969,8.760794357952743e-15
"[61,238]",0.8022220119519806,0.422485254751223
"[61,239]",-0.06218055847503654,0.950423002144128
"[61,240]",1.4172034312134942,0.15652267048725466
"[61,241]",3.7042492637159485,0.00021566953444487622
"[61,242]",8.504727051816376,2.7746570538490428e-17
"[61,243]",9.43023294294694,7.697408259163028e-21
"[61,244]",7.374945093758856,2.0929447310431448e-13
"[61,245]",-4.067476439822577,4.8693571330363976e-05
"[61,246]",-0.1746212746034115,0.861388488510638
"[62,63]",-1.20049590978898,0.2300373578397722
"[62,64]",0.26463495911661794,0.7913080552360329
"[62,65]",-0.6366871075053976,0.5243750836709071
"[62,66]",-2.8161638989334254,0.004890425769323583
"[62,67]",1.3058871339141,0.19168660285892916
"[62,68]",1.4913248494936335,0.13597667788322715
"[62,69]",0.28082732994614473,0.7788613422877755
"[62,70]",0.03287290203369552,0.9737780314802869
"[62,71]",-5.414648877397662,6.60331193547809e-08
"[62,72]",-6.154883698979997,8.465069169183684e-10
"[62,73]",-6.101813103285341,1.17692170747175e-09
"[62,74]",-8.49350838156028,3.0495311925919895e-17
"[62,75]",-2.3390697273609247,0.019394218563597153
"[62,76]",-4.013738016058442,6.116127302770578e-05
"[62,77]",-4.860969586407612,1.2254620531115204e-06
"[62,78]",-5.421606684725385,6.353624049223114e-08
"[62,79]",-3.0809801491142523,0.002081080962348507
"[62,80]",-1.5195944867613531,0.12871360400896104
"[62,81]",-0.10817894477657855,0.9138606583026844
"[62,82]",0.13996373335671286,0.8886976216306233
"[62,83]",-3.183958684997706,0.001466966820942162
"[62,84]",-1.7357053570622711,0.08271404538227123
"[62,85]",-1.378835537050802,0.16804367966422729
"[62,86]",-0.36306227437526756,0.7165828031612749
"[62,87]",-2.1330247309508343,0.03300003034402954
"[62,88]",-0.6591334290803363,0.5098584239574728
"[62,89]",-4.905411100433724,9.797517258865657e-07
"[62,90]",-3.2060843120174867,0.001359047670800193
"[62,91]",0.6862745510075994,0.492590664524727
"[62,92]",0.4597879110422892,0.6457002937540937
"[62,93]",-3.4371148670527156,0.0005955889790007924
"[62,94]",-0.7597656272568674,0.4474517291006943
"[62,95]",-1.1240061211856618,0.26109635031172157
"[62,96]",-1.718658996085022,0.08577505232322524
"[62,97]",0.5028812181230986,0.6150830558547467
"[62,98]",1.6926736841103558,0.09061680005717165
"[62,99]",-0.8690048828503961,0.3849108767793634
"[62,100]",-0.8761843242070453,0.3809968592680363
"[62,101]",-0.9280296207213007,0.3534635338233142
"[62,102]",-1.7164103967344366,0.08618558371852915
"[62,103]",-0.46446929829582506,0.642343752681926
"[62,104]",-1.0140234182319543,0.31064970542405645
"[62,105]",1.9968436547801673,0.04592834483701091
"[62,106]",0.229330191887782,0.8186272249430128
"[62,107]",0.4472469632639033,0.6547276046078794
"[62,108]",0.2955705673449232,0.7675775969323108
"[62,109]",-0.33267700223469443,0.739400319162826
"[62,110]",-0.36474071573859285,0.715329524944988
"[62,111]",0.8510526923873841,0.39480497764332867
"[62,112]",2.4074825815259717,0.016120267990314328
"[62,113]",2.4639630626772524,0.01379424483704593
"[62,114]",2.1481592027150316,0.03177739073963102
"[62,115]",1.7689863003276443,0.07699322024343024
"[62,116]",0.11022542167298338,0.9122376455619338
"[62,117]",0.1283518099011009,0.8978787854206772
"[62,118]",0.6774101562354079,0.49819566212754385
"[62,119]",0.8666564895814227,0.38619647036179716
"[62,120]",2.0506915637607595,0.040379826488320614
"[62,121]",-2.5665035034342454,0.010318922545945118
"[62,122]",-0.5857426213191164,0.5580905834471199
"[62,123]",-1.109517224609613,0.2672920827293602
"[62,124]",-2.506446814626671,0.012245309779893384
"[62,125]",1.5644893201200865,0.11780346786264827
"[62,126]",0.31904099402206454,0.7497166484375886
"[62,127]",0.5297323575834116,0.5963349613955307
"[62,128]",1.695701821722889,0.09004149788419777
"[62,129]",0.34640080388093963,0.7290647307575016
"[62,130]",-0.08347862414274672,0.9334762947393359
"[62,131]",-3.965453647416266,7.489102199925382e-05
"[62,132]",-6.132711316850552,9.717699876974117e-10
"[62,133]",0.9984309254528426,0.3181473774152727
"[62,134]",0.010431438226229696,0.9916777301113218
"[62,135]",1.0809808012312565,0.2797886684903884
"[62,136]",1.979931668556566,0.047798382161513546
"[62,137]",0.8582093187062266,0.39084239403392507
"[62,138]",2.86736450512252,0.004166642175571605
"[62,139]",0.11825591129455894,0.9058724538748543
"[62,140]",-0.6503296897606603,0.5155268608852277
"[62,141]",1.0135637924158163,0.31086903455003045
"[62,142]",3.8071329358370125,0.000143273454426964
"[62,143]",0.09314737368138147,0.9257924247800846
"[62,144]",2.7343430741865418,0.0062855677657550285
"[62,145]",-3.2587586982346104,0.001130935649130835
"[62,146]",-3.2535572269483164,0.001151774079345256
"[62,147]",2.4210878173644845,0.015530479489152675
"[62,148]",3.1144167729721204,0.001859706182959052
"[62,149]",0.32391575234242476,0.7460233908223473
"[62,150]",0.8957445672407469,0.37045786338056597
"[62,151]",-0.1585127321725731,0.8740629820572496
"[62,152]",0.47797688809615435,0.632699927656676
"[62,153]",2.693418496227896,0.007109941426722925
"[62,154]",4.153998958962902,3.354235272992334e-05
"[62,155]",0.6089306074211133,0.542614485987782
"[62,156]",0.3636039555982535,0.716178250632662
"[62,157]",-1.9051983419513125,0.05684555599546719
"[62,158]",-2.3744001049437937,0.017637270397794592
"[62,159]",-1.0028675943846626,0.3160020250634708
"[62,160]",-1.394374734445275,0.1633031197808612
"[62,161]",-6.261518351847596,4.3309695354914755e-10
"[62,162]",-4.884559203780543,1.0884670834619431e-06
"[62,163]",-9.408908311804144,9.378180803447606e-21
"[62,164]",-9.549213634531178,2.5379229618047647e-21
"[62,165]",1.8549757823079123,0.06369335448684509
"[62,166]",-1.5867896474833862,0.11266098243721896
"[62,167]",-2.174638749131357,0.029731612103070217
"[62,168]",-2.9204594129669132,0.003520055812873574
"[62,169]",-3.473219566740223,0.0005212059144967892
"[62,170]",-6.2269473424593995,5.388293485241939e-10
"[62,171]",-8.04792240471926,1.1826681093317665e-15
"[62,172]",-6.927543615286619,5.173156747958383e-12
"[62,173]",-7.752535202109184,1.207885218224444e-14
"[62,174]",-9.991220113449442,3.678397913933988e-23
"[62,175]",1.8585339863089092,0.06318673048780686
"[62,176]",3.5591550694010876,0.00037756202246375125
"[62,177]",8.606203447006422,1.1744967997953016e-17
"[62,178]",6.050003631259158,1.619395041498207e-09
"[62,179]",0.8895644047584348,0.37376797175458676
"[62,180]",-3.119962007815392,0.0018251579463699056
"[62,181]",-1.1310312778964773,0.25812830334079967
"[62,182]",-0.702142915712803,0.4826420832444237
"[62,183]",-4.8106819241525685,1.5750427276132295e-06
"[62,184]",-3.6965171763740403,0.0002223126794510305
"[62,185]",-0.9141847907357937,0.36068994603753857
"[62,186]",2.1784684569130683,0.029445319733686123
"[62,187]",4.764454530428871,1.9795708621025423e-06
"[62,188]",5.9104117456505625,3.778650758374992e-09
"[62,189]",0.16866738027253253,0.8660691413727234
"[62,190]",1.8840318484244878,0.05965298019250908
"[62,191]",0.7308304393073981,0.4649372560326227
"[62,192]",0.7132863506150052,0.47572158895242445
"[62,193]",2.9380567377222726,0.0033268146523063864
"[62,194]",1.5087635208376224,0.1314598336571017
"[62,195]",-0.8288437167037129,0.4072558452137297
"[62,196]",-1.8142532683358095,0.06973413881184842
"[62,197]",-0.4150940178029397,0.6781014382601884
"[62,198]",-0.19467023503642344,0.8456637088928033
"[62,199]",-0.12672769889158875,0.8991640360643833
"[62,200]",-0.3476125743969582,0.7281544601368491
"[62,201]",-0.46806741944738467,0.6397688635738163
"[62,202]",-1.8107628483719305,0.07027310380771648
"[62,203]",3.7666551793757996,0.00016848500626251263
"[62,204]",4.839105997793721,1.3671426649110648e-06
"[62,205]",2.7178906465897823,0.0066060354533050095
"[62,206]",0.8543992931956598,0.39294896665201684
"[62,207]",-3.2560112521035665,0.001141898775472556
"[62,208]",-2.7576513725637906,0.005855513514345659
"[62,209]",-1.4504369177471996,0.147036598858943
"[62,210]",-0.6340742836675204,0.5260785323090311
"[62,211]",0.7279482863095118,0.466699520928323
"[62,212]",0.48061711786935635,0.6308221301176082
"[62,213]",-3.6664595772358566,0.00025000680157682796
"[62,214]",-4.864370714832084,1.2047333551615991e-06
"[62,215]",-2.349303569731181,0.018870200770197423
"[62,216]",-1.6347942973192955,0.10219241406222512
"[62,217]",-4.822458383492436,1.4854606506841517e-06
"[62,218]",-5.589907610681642,2.466330957372043e-08
"[62,219]",0.7348389591324483,0.46249245223124746
"[62,220]",2.2567977643678954,0.024089184379165254
"[62,221]",-0.13672431251847328,0.8912574766092862
"[62,222]",-0.5912772948561544,0.5543772009133594
"[62,223]",6.4611481968056825,1.2001466446842836e-10
"[62,224]",4.5891208240803145,4.625603080949228e-06
"[62,225]",-0.6854812735136551,0.49309087580245825
